"id","provinsi","kabupaten","jenis_fasyankes","jenis_pemilik","kode","kode_yankes","nama"
"30243","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1237687","1237687","KLINIK AL-HIKMAH"
"30242","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230472","1230472","ZHAFIRAH MEDICA"
"30241","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230195","1230195","DARMA ASIH"
"30240","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1234586","1234586","KLINIK MITRA SEHAT"
"30238","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1232302","1232302","RATU ADELINE"
"19780","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230366","1230366","KLINIK SUNDA MEDIKA"
"19061","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230500","1230500","KLINIK BUNDA"
"19057","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230172","1230172","KLINIK PRATAMA BIONAMED"
"19781","Jawa Barat","Kab. Indramayu","Klinik","Polri","1230187","1230187","KLINIK TUNGGAL PANALUAN POLRES INDRAMAYU"
"19069","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230356","1230356","KLINIK GINA MEDIKA"
"15648","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230378","1230378","Klinik Sentra Medika Balongan"
"15647","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230367","1230367","Klinik Praga Medika"
"15645","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230506","1230506","Klinik Medissina Lohbener"
"19059","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230154","1230154","KLINIK UTAMA MUTIARA"
"15644","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230188","1230188","Klinik Lintas Pantura"
"15643","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230410","1230410","Klinik Kimia Farma Jatibarang"
"15642","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230136","1230136","Klinik Avicenna Indramayu"
"15641","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230119","1230119","Klinik Aurel"
"19065","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230509","1230509","KLINIK KIMIA FARMA INDRAMAYU"
"19066","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1237767","1237767","KLINIK CAKRABUANA MEDIKA"
"19067","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230404","1230404","Klinik Tatia"
"19055","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230304","1230304","KLINIK HUSADA INSANI"
"19779","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230164","1230164","KLINIK KARTIKA"
"19056","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1236548","1236548","KLINIK UTAMA DIAGNOSA"
"30236","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230408","1230408","BMS HAURGEULIS"
"30256","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1236942","1236942","KLINIK UTAMA RIZEN MEDICAL CENTER"
"30252","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1231011","1231011","MINA SUMITRA"
"30279","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1236910","1236910","KLINIK SAKURA"
"30255","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230733","1230733","KLINIK RIZKI UTAMA"
"30277","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230358","1230358","ANYADELLASIS"
"19051","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230363","1230363","KLINIK IDE"
"19052","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230405","1230405","KLINIK PRATAMA ALODIA"
"19108","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230362","1230362","KLINIK BMS KARANGAMPEL"
"30275","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1236929","1236929","KLINIK BUNDA ALMUSYA"
"30272","Jawa Barat","Kab. Indramayu","Klinik","Perusahaan","1232656","1232656","POLIKLINIK PERTAMINA MEDICAL ASSET 3"
"30262","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1231013","1231013","KLINIK PRIBUMI"
"30260","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230403","1230403","KLINIK LAA-TACHZAN"
"19054","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230364","1230364","KLINIK UTAMA MEDISSINA HAURGEULIS"
"30250","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230585","1230585","KLINIK UTAMA ZAENAL ABIDIN"
"19068","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230314","1230314","KLINIK MEDISKA JATIBARANG"
"30268","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230368","1230368","KLINIK HERI"
"28073","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230377","1230377","KLINIK SENTRA MEDIKA LANGUT"
"19053","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230134","1230134","KLINIK PRATAMA PAOMAN"
"30258","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1231137","1231137","KLINIK DOKTER LUKMAN HAKIM"
"19050","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1232354","1232354","Klinik Jantung Hasna Medika Langut"
"30269","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230473","1230473","MEDISTRA"
"28508","Jawa Barat","Kab. Indramayu","Klinik","TNI","1230669","1230669","POSKES KODIM 03.10.16 INDRAMAYU"
"30248","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1230189","1230189","MEDIKA PRIMA"
"30280","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1237745","1237745","KLINIK QU INDRAMAYU"
"30264","Jawa Barat","Kab. Indramayu","Klinik","Perseorangan","1236551","1236551","BONGAS MEDICAL CENTER"
"16046","Jawa Barat","Kab. Indramayu","Dokter Praktik Mandiri","Perseorangan","K3212268","K3212268","dr. Lukman Hakim"
"16049","Jawa Barat","Kab. Indramayu","Dokter Praktik Mandiri","Perseorangan","K3212977","K3212977","dr. Tati Rochdiati"
"16044","Jawa Barat","Kab. Indramayu","Dokter Praktik Mandiri","Perseorangan","K3212500 ","K3212500 ","dr. Nina"
"16043","Jawa Barat","Kab. Indramayu","Dokter Praktik Mandiri","Perseorangan","K3212723 ","K3212723 ","dr. Henny Budiasih Widjaja"
"16045","Jawa Barat","Kab. Indramayu","Dokter Praktik Mandiri","Perseorangan","K3212317 ","K3212317 ","dr. Tachta Yade Taba"
"16048","Jawa Barat","Kab. Indramayu","Dokter Praktik Mandiri","Perseorangan","K3212667 ","K3212667 ","dr. Mashita"
"16047","Jawa Barat","Kab. Indramayu","Dokter Praktik Mandiri","Perseorangan","K3212152 ","K3212152 ","dr. Rudi Nardoyo"
"35767","Jawa Barat","Kab. Indramayu","Dokter Praktik Mandiri","Perseorangan","3212721","3212721","dr Wawan Rudi Hermawan"
"37046","Jawa Barat","Kab. Indramayu","Dokter Praktik Mandiri","Perseorangan","3212562","3212562","dr. Pratama Kortizona"
"14190","Jawa Barat","Kab. Indramayu","Lapas/Rutan","Kementerian Non-Kemenkes","L3212036","L3212036","LAPAS Kelas II-B Indramayu"
"3581","Jawa Barat","Kab. Karawang","Puskesmas","Pemda Kab./Kota","P3215180101","P3215180101","Puskesmas Tirtajaya"
"3569","Jawa Barat","Kab. Karawang","Puskesmas","Pemda Kab./Kota","P3215130101","P3215130101","Puskesmas Tempuran Karawang"
"3568","Jawa Barat","Kab. Karawang","Puskesmas","Pemda Kab./Kota","P3215120202","P3215120202","Puskesmas Balongsari Karawang"
"3567","Jawa Barat","Kab. Karawang","Puskesmas","Pemda Kab./Kota","P3215120201","P3215120201","Puskesmas Rawamerta"
"3566","Jawa Barat","Kab. Karawang","Puskesmas","Pemda Kab./Kota","P3215113205","P3215113205","Puskesmas Tanjungpura"
