No,Kode,Nama Puskesmas,Raw Text
6153,1000131639,BATURITI I,"BATURITI I Ds. Baturiti, Kec. Baturiti Baturiti Tabanan Bali Rawat Inap Perdesaan"
6154,1000131677,BATURITI II,"BATURITI II Br. Leba, Ds./Kel. Perean Kangin, Kec. Baturiti Baturiti Tabanan Bali Non Rawat Inap Perdesaan"
6155,1000131641,PUPUAN I,PUPUAN I Jl. Raya Pupuan-Seririt Pupuan Tabanan Bali Rawat Inap Perdesaan
6156,1000131768,PUPUAN II,PUPUAN II Jl. Raya Antosari - Pupuan Pupuan Tabanan Bali Non Rawat Inap Perdesaan
6157,1000108151,KUTA I,KUTA I Jl. Raya Kuta No.117 Kuta Badung Bali Non Rawat Inap Perkotaan
6158,1000108242,KUTA II,KUTA II Jl. Sri Rama Legian Kuta Badung Bali Non Rawat Inap Perkotaan
6159,1000108137,MENGWI I,MENGWI I Jl. Ngurah Rai Mengwi Badung Bali Rawat Inap Perkotaan
6160,1000108204,MENGWI II,"MENGWI II Ds. Tumbak Bayuh, Kec. Mengwi Mengwi Badung Bali Non Rawat Inap Perdesaan"
6161,1000108216,MENGWI III,MENGWI III Jl. Raya Sempidi Mengwi Badung Bali Non Rawat Inap Perkotaan
6162,1000108149,ABIANSEMAL I,ABIANSEMAL I Jl. Raya Blahkiuh Abiansemal Badung Bali Rawat Inap Perdesaan
6163,1000108163,ABIANSEMAL III,"ABIANSEMAL III Ds. Sibang, Kec. Abiansemal Abiansemal Badung Bali Non Rawat Inap Perdesaan"
6164,1000108230,ABIANSEMAL IV,ABIANSEMAL IV Ds. Taman Kec. Abiansemal Abiansemal Badung Bali Non Rawat Inap Perdesaan
6165,1000108254,ABIANSEMAL II,ABIANSEMAL II Jl. Raya Krasan Abiansemal Badung Bali Non Rawat Inap Perdesaan
6166,1000108199,PETANG I,"PETANG I Ds. Petang, Kec. Petang Petang Badung Bali Non Rawat Inap Perdesaan"
6167,1000108228,PETANG II,"PETANG II Ds. Plaga, Kec. Petang Petang Badung Bali Non Rawat Inap Perdesaan"
6168,1000108175,KUTA SELATAN,KUTA SELATAN Kel. Benoa Kec. Kuta Selatan Kuta Selatan Badung Bali Non Rawat Inap Perkotaan
6169,1000108187,KUTA UTARA,KUTA UTARA Jl. Raya Kesambi Kerobokan Kuta Utara Badung Bali Non Rawat Inap Perkotaan
6170,1000086822,SUKAWATI I,SUKAWATI I Jl. Lettu Nengah Duaji Sukawati Gianyar Bali Non Rawat Inap Perkotaan
6171,1000086834,SUKAWATI II,"SUKAWATI II Jl. Kesawa, No. 1 Sukawati Gianyar Bali Non Rawat Inap Perkotaan"
6172,1000086846,BLAHBATUH I,BLAHBATUH I Jl. Maruti Keramas Blahbatuh Gianyar Bali Non Rawat Inap Perkotaan
6173,1000086860,BLAHBATUH II,BLAHBATUH II Jl. Wisma Gajag Mada Blahbatuh Gianyar Bali Non Rawat Inap Perkotaan
6174,1000086767,GIANYAR II,"GIANYAR II Jl. Raya Petak, Banjar Madangan Kaja Gianyar Gianyar Bali Non Rawat Inap Perkotaan"
6175,1000086884,GIANYAR I,GIANYAR I Jl. Legong Kraton Gianyar Gianyar Bali Non Rawat Inap Perkotaan
6176,1000086808,TAMPAKSIRING II,TAMPAKSIRING II Jl. Raya Pejeng Tampaksiring Tampaksiring Gianyar Bali Non Rawat Inap Perkotaan
6177,1000086872,TAMPAKSIRING I,TAMPAKSIRING I Jl.DR Ir. Soekarno Tampaksiring Tampaksiring Gianyar Bali Non Rawat Inap Perkotaan
6178,1000086779,UBUD I,UBUD I Jl. Dewi Sita Ubud Gianyar Bali Non Rawat Inap Perkotaan
6179,1000086810,UBUD II,"UBUD II Banjar Kutuh, Sayan Ubud Gianyar Bali Non Rawat Inap Perkotaan"
6180,1000086781,TEGALALANG I,TEGALALANG I Jl. Raya Tegallalang Tegallalang Gianyar Bali Non Rawat Inap Perkotaan
6181,1000086858,TEGALALANG II,"TEGALALANG II Jl. Jasan ,Sebatu Tegallalang Gianyar Bali Non Rawat Inap Perdesaan"
6182,1000086793,PAYANGAN Jl,PAYANGAN Jl Raya Payangan br Semaon Payangan Gianyar Bali Non Rawat Inap Perkotaan
6183,1000065634,NUSA PENIDA,NUSA PENIDA I Jln Raya Sampalan Nusa Penida Klungkung Bali Rawat Inap Perdesaan
6184,1000065658,NUSA PENIDA,"NUSA PENIDA II Banjar Kelod, Nusa Penida Klungkung Bali Rawat Inap Perdesaan"
6185,1000065713,NUSA PENIDA,NUSA PENIDA III Banjar/Dususn Iseh Nusa Penida Klungkung Bali Non Rawat Inap Perdesaan
6186,1000065646,BANJARANGKAN II,BANJARANGKAN II Dusun Losan Banjarangkan Klungkung Bali Rawat Inap Perdesaan
6187,1000065696,BANJARANGKAN I,BANJARANGKAN I Tusan Banjarangkan Klungkung Bali Non Rawat Inap Perdesaan
6188,1000065684,KLUNGKUNG II,KLUNGKUNG II jL. Raya Besakih No. 16 Klungkung Klungkung Bali Non Rawat Inap Perdesaan
6189,1000065701,KLUNGKUNG I,KLUNGKUNG I Jl. Warapsari Klungkung Klungkung Bali Non Rawat Inap Perkotaan
6190,1000065660,DAWAN I,DAWAN I Ds. Pikat Dawan Klungkung Bali Non Rawat Inap Perdesaan
6191,1000065672,DAWAN II,DAWAN II Jl. Raya Gunaksa Dawan Klungkung Bali Non Rawat Inap Perdesaan
6192,1000147597,SUSUT I,"SUSUT I Br. Kayuamba Ds. Tiga Bangli, Kec. Susut Susut Bangli Bali Rawat Inap Perdesaan"
6193,1000147640,SUSUT II,"SUSUT II Br. Sulahan Ds. Sulahan Bangli, Kec. Susut Susut Bangli Bali Non Rawat Inap Perdesaan"
6194,1000147638,BANGLI UTARA,BANGLI UTARA Jl. Nusantara Bangli Bangli Bali Non Rawat Inap Perdesaan
6195,1000147664,PUSKESMAS BANGLI,"PUSKESMAS BANGLI Jl. Jelekungkang, Tamanbali, Bangli Bangli Bangli Bali Non Rawat Inap Perdesaan"
6196,1000147585,PUSKESMAS TEMBUKU,"PUSKESMAS TEMBUKU II Br. Metra Tengah, Ds. Yangapi, Kec. Tembuku Tembuku Bangli Bali Rawat Inap Perdesaan"
6197,1000147626,TEMBUKU I,TEMBUKU I Jl. Kehen No. 1 Br. Tembuku Kawan Tembuku Bangli Bali Non Rawat Inap Perdesaan
6198,1000147573,KINTAMANI V,"KINTAMANI V Ds. Songan, Kec. Kintamani Kintamani Bangli Bali Rawat Inap Perdesaan"
6199,1000147602,KINTAMANI I,"KINTAMANI I Br. Kintamani Ds. Kintamani Bangli, Kec. Kintamani Kintamani Bangli Bali Rawat Inap Perdesaan"
6200,1000147614,KINTAMANI III,"KINTAMANI III Ds. Belantih, Kec. Kintamani Kintamani Bangli Bali Rawat Inap Perdesaan"
6201,1000147652,KINTAMANI VI,"KINTAMANI VI Ds. Bayung Gede Bangli, Kec. Kintamani Kintamani Bangli Bali Non Rawat Inap Perdesaan"
6202,1000147676,KINTAMANI II,"KINTAMANI II Br. Kembangsari Ds. Satra Bangli, Kec. Kintamani Kintamani Bangli Bali Non Rawat Inap Perdesaan"
6203,1000147688,KINTAMANI IV,"KINTAMANI IV Ds. Kedisan, Kec. Kintamani Kintamani Bangli Bali Non Rawat Inap Perdesaan"
6204,1000125575,RENDANG,"RENDANG Ds. Menanga, Kec. Rendang Rendang Karangasem Bali Rawat Inap Perdesaan"
6205,1000125599,SIDEMEN,"SIDEMEN Ds. Sidemen, Kec. Sidemen Sidemen Karangasem Bali Rawat Inap Perdesaan"
6206,1000125551,MANGGIS I,"MANGGIS I Ds. Ulakan, Kec Manggis Manggis Karangasem Bali Rawat Inap Perdesaan"
6207,1000125630,MANGGIS II,"MANGGIS II Ds. Nyuh Tebel, Kec. Manggis Manggis Karangasem Bali Non Rawat Inap Perdesaan"
6208,1000125563,KARANGASEM II,"KARANGASEM II Ds. Seraya Tengah, Kec.Karangasem Karangasem Karangasem Bali Rawat Inap Perdesaan"
6209,1000125666,KARANGASEM I,"KARANGASEM I Ds. Perasi, Kec. Karangasem Karangasem Karangasem Bali Non Rawat Inap Perdesaan"
6210,1000125616,ABANG I,ABANG I Jl. Ida Ketut Djelantik Abang Karangasem Bali Rawat Inap Perdesaan
6211,1000125642,ABANG II,"ABANG II Ds. Culik, Kec. Abang Abang Karangasem Bali Non Rawat Inap Perdesaan"
6212,1000125628,BEBANDEM,"BEBANDEM Ds. Bebandem, Kec. Bebandem Bebandem Karangasem Bali Non Rawat Inap Perdesaan"
6213,1000125604,SELAT,"SELAT Ds. Selat, Kec. Selat Selat Karangasem Bali Rawat Inap Perdesaan"
6214,1000125587,KUBU II,"KUBU II Ds. Tianyar , Kec. Kubu Kubu Karangasem Bali Rawat Inap Perdesaan"
6215,1000125654,KUBU I,"KUBU I Ds. Kubu, Kec. Kubu Kubu Karangasem Bali Non Rawat Inap Perdesaan"
6216,1000103618,GEROKGAK I,"GEROKGAK I Ds. Gerokgak, Kec. Gerokgak Gerokgak Buleleng Bali Rawat Inap Perdesaan"
6217,1000103670,GEROKGAK II,"GEROKGAK II Ds. Pejaraka/Goris, Kec. Gerokgak Gerokgak Buleleng Bali Non Rawat Inap Perdesaan"
6218,1000103682,SERIRIT II,"SERIRIT II Ds. Banjarasem, Kec. Seririt Seririt Buleleng Bali Non Rawat Inap Perdesaan"
6219,1000103709,SERIRIT I,SERIRIT I Jl. Jend. Sudirman No. 50 Seririt Buleleng Bali Non Rawat Inap Perkotaan
6220,1000103711,SERIRIT III,SERIRIT III Jl. Seririt-Pupuan Seririt Buleleng Bali Non Rawat Inap Perdesaan
6221,1000103620,BUSUNGBIU I,BUSUNGBIU I Jl. Amerta No. 12 Busungbiu-Singaraja Busungbiu Buleleng Bali Non Rawat Inap Perdesaan
6222,1000103668,BUSUNGBIU II,"BUSUNGBIU II Ds. Sepang, Kec. Busungbiu Busungbiu Buleleng Bali Non Rawat Inap Perdesaan"
6223,1000103632,BANJAR I,BANJAR I Jl. Segara No.1 Banjar Buleleng Bali Rawat Inap Perdesaan
6224,1000103761,BANJAR II,"BANJAR II Ds. Banyuatis, Kec. Banjar Banjar Buleleng Bali Non Rawat Inap Perdesaan"
6225,1000103644,SUKASADA II,"SUKASADA II Ds. Pancasari, Kec. Sukasada Sukasada Buleleng Bali Non Rawat Inap Perdesaan"
6226,1000103656,SUKASADA I,SUKASADA I Jl. Jelantik Gingsir No. 51 Sukasada Buleleng Bali Non Rawat Inap Perdesaan
6227,1000103694,BULELENG I,"BULELENG I Jl. A.Yani, Singaraja Buleleng Buleleng Bali Non Rawat Inap Perkotaan"
6228,1000103735,BULELENG II,"BULELENG II Ds. Anturan, Kec. Buleleng Buleleng Buleleng Bali Non Rawat Inap Perkotaan"
6229,1000103797,BULELENG III,"BULELENG III Kel. Penarukan, Kec. Buleleng Buleleng Buleleng Bali Non Rawat Inap Perdesaan"
6230,1000103723,SAWAN II,"SAWAN II Ds. Menyali, Kec. Sawan Sawan Buleleng Bali Non Rawat Inap Perdesaan"
6231,1000103773,SAWAN I,SAWAN I Jl. Raya Sawan Buleleng Bali Non Rawat Inap Perdesaan
6232,1000103747,KUBUTAMBAHAN II,"KUBUTAMBAHAN II Ds. Tamblang, Kec. Kubutambahan Kubutambahan Buleleng Bali Non Rawat Inap Perdesaan"
6233,1000103759,KUBUTAMBAHAN I,"KUBUTAMBAHAN I Ds. Kubutambahan, Kec. Kubutambahan Kubutambahan Buleleng Bali Non Rawat Inap Perdesaan"
6234,1000103606,TEJAKULA I,"TEJAKULA I Ds. Geretek, Sembirenteng, Kec. Tejakula Tejakula Buleleng Bali Rawat Inap Perdesaan"
6235,1000103785,TEJAKULA II,"TEJAKULA II Ds. Julah, Kec. Tejakula Tejakula Buleleng Bali Non Rawat Inap Perdesaan"
6236,1000074025,IV DENPASAR SELATAN,IV DENPASAR SELATAN Jl. Pulau Moyo No.63A Denpasar Selatan Kota Denpasar Bali Non Rawat Inap Perkotaan
6237,1000074063,II DENPASAR SELATAN,II DENPASAR SELATAN Jl. Danau Buyan III Denpasar Selatan Kota Denpasar Bali Non Rawat Inap Perkotaan
6238,1000074075,I DENPASAR SELATAN,I DENPASAR SELATAN Jl. Gurita No.8 Denpasar Selatan Kota Denpasar Bali Non Rawat Inap Perkotaan
6239,1000074087,III DENPASAR SELATAN,III DENPASAR SELATAN Jl. Gelogor Carik No. 17 Denpasar Selatan Kota Denpasar Bali Non Rawat Inap Perkotaan
6240,1000074013,I DENPASAR TIMUR,I DENPASAR TIMUR Jl. Pucuk No 1 Denpasar Timur Kota Denpasar Bali Non Rawat Inap Perkotaan
6241,1000074051,II DENPASAR TIMUR,II DENPASAR TIMUR Jl. Nagasari No. 25 A Denpasar Timur Kota Denpasar Bali Non Rawat Inap Perkotaan
6242,1000074049,II DENPASAR BARAT,II DENPASAR BARAT Jl. Gunung Soputan Gang Puskesmas No.3 Denpasar Barat Kota Denpasar Bali Non Rawat Inap Perkotaan
6243,1000074116,I DENPASAR BARAT,I DENPASAR BARAT Jl. Gunung Rinjani No. 65 Denpasar Barat Kota Denpasar Bali Non Rawat Inap Perkotaan
6244,1000074037,I DENPASAR UTARA,I DENPASAR UTARA Jl. Angsoka No.17 Denpasar Utara Kota Denpasar Bali Non Rawat Inap Perkotaan
6245,1000074099,II DENPASAR UTARA,II DENPASAR UTARA Jl. Gunung Agung Gang II Nomor 8 X Denpasar Utara Kota Denpasar Bali Non Rawat Inap Perkotaan
6246,1000074104,III DENPASAR UTARA,III DENPASAR UTARA Jl. Ahmad Yani No 110 Denpasar Utara Kota Denpasar Bali Non Rawat Inap Perkotaan
6247,1000143917,GERUNG,"GERUNG Ds. Gerung Selatan, Kec. Gerung Gerung Lombok Barat Nusa Tenggara Barat Rawat Inap Perkotaan"
6248,1000143979,DASAN TAPEN,DASAN TAPEN Jl. Tgh. Abdussamad Gerung Lombok Barat Nusa Tenggara Barat Rawat Inap Perkotaan
6249,1000143905,KEDIRI,KEDIRI Jl. Tgh Abdul Karim Dsn Karang Kuripan Kediri Lombok Barat Nusa Tenggara Barat Rawat Inap Perdesaan
6250,1000144088,BANYUMULEK,BANYUMULEK Jl. AR Muhammad Ruslan Tjakraningrat Kediri Lombok Barat Nusa Tenggara Barat Rawat Inap Perdesaan
6251,1000143955,NARMADA,NARMADA Jl. Ry Sembung Narmada Lombok Barat Nusa Tenggara Barat Rawat Inap Perdesaan
6252,1000143993,SURANADI,SURANADI Jl. Raya Suranadi Narmada Lombok Barat Nusa Tenggara Barat Non Rawat Inap Perdesaan
6253,1000144040,SEDAU,"SEDAU Ds. Sedau, Kec. Narmada Narmada Lombok Barat Nusa Tenggara Barat Non Rawat Inap Perdesaan"
6254,1000143931,SEKOTONG,SEKOTONG Kec. Sekotong Tengah Sekotong Lombok Barat Nusa Tenggara Barat Rawat Inap Perdesaan
6255,1000143943,PELANGAN,"PELANGAN Ds. Pelangan, Kec. Sekotong Tengah Sekotong Lombok Barat Nusa Tenggara Barat Non Rawat Inap Perdesaan"
6256,1000143967,LABUAPI,"LABUAPI Ds. Labuapi, Kec. Labu Api Labuapi Lombok Barat Nusa Tenggara Barat Rawat Inap Perdesaan"
6257,1000144064,PERAMPUAN,PERAMPUAN Jl. Kh Ahmad Dahlan Dsn. Nyamarai Labuapi Lombok Barat Nusa Tenggara Barat Rawat Inap Perdesaan
6258,1000143929,GUNUNGSARI,GUNUNGSARI Jl. Pariwisata 70 Dsn Medas Gunungsari Lombok Barat Nusa Tenggara Barat Rawat Inap Perdesaan
6259,1000144052,SESELA,"SESELA Jl. Raya Sesela No 17 Km. 1, Dsn. Kebon Bawak Gunungsari Lombok Barat Nusa Tenggara Barat Non Rawat Inap Perdesaan"
6260,1000144090,PENIMBUNG Jl,PENIMBUNG Jl Raya Mambalan No. 37 Gunungsari Lombok Barat Nusa Tenggara Barat Rawat Inap Perdesaan
6261,1000143981,SIGERONGAN,SIGERONGAN Jl. Raya Karang Bayan Lingsar Lombok Barat Nusa Tenggara Barat Rawat Inap Perdesaan
6262,1000144038,LINGSAR,LINGSAR Jl. Raya Lingsar Lingsar Lombok Barat Nusa Tenggara Barat Rawat Inap Perdesaan
6263,1000144014,EYAT MAYANG,EYAT MAYANG Jl. Raya Baru Sekotong Lembar Lombok Barat Nusa Tenggara Barat Non Rawat Inap Perdesaan
6264,1000144076,JEMBATAN KEMBAR,"JEMBATAN KEMBAR Ds. Jembatan Kembar, Kec. Lembar Lembar Lombok Barat Nusa Tenggara Barat Non Rawat Inap Perdesaan"
6265,1000144002,MENINTING,"MENINTING Ds. Meninting, Kec. Batu Layar Batu Layar Lombok Barat Nusa Tenggara Barat Non Rawat Inap Perdesaan"
6266,1000144026,KURIPAN,KURIPAN Jl. Tgh Abdul Hafidz Dsn. Sedayu Kuripan Lombok Barat Nusa Tenggara Barat Non Rawat Inap Perdesaan
6267,1000121426,AIK MUAL,"AIK MUAL Ds. Aikmual, Kec. Praya Praya Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan"
6268,1000121646,PRAYA,PRAYA Jl. Diponegoro - Praya 83 Praya Lombok Tengah Nusa Tenggara Barat Rawat Inap Perkotaan
6269,1000121440,BONJERUK,"BONJERUK Ds. Bonjeruk, Kec. Jonggat Jonggat Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan"
6270,1000121452,PUYUNG,"PUYUNG Ds. Puyung, Kec. Jonggat Jonggat Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan"
6271,1000121488,UBUNG,"UBUNG Ds. Ubung, Kec. Jonggat Jonggat Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan"
6272,1000121567,MANTANG,MANTANG Jl. Raya Praya Mantang Batukliang Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan
6273,1000121593,AIK DEREK,AIK DEREK Kec. Batukliang Batukliang Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan
6274,1000121531,TERUWAI,"TERUWAI Ds. Teruwai, Kec. Pujut Pujut Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan"
6275,1000121579,SENGKOL,SENGKOL Jl. Pujut Raya Pujut Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan
6276,1000121658,KUTA,"KUTA Ds. Kuta, Kec. Pujut Pujut Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan"
6277,1000670207,PELABUHAN AWANG,PELABUHAN AWANG Ds. Mertak Kec. Pujut Pujut Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan
6278,1000121610,MANGKUNG,"MANGKUNG Ds. Mangkung, Kec. Praya Barat Praya Barat Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan"
6279,1000121634,BATUJAI,BATUJAI Dsn. Batu Beduk Ds. Batujai Kec. Praya Barat Praya Barat Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan
6280,1000121684,PENUJAK,"PENUJAK Ds. Panunjak, Kec. Praya Barat Praya Barat Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan"
6281,1000121581,GANTI,GANTI Jl. Raya Ganti-Keruak Praya Timur Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan
6282,1000121660,MUJUR,MUJUR Jl. Raya Praya Mujur Praya Timur Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan
6283,1000121505,LANGKO,"LANGKO Ds. Langko, Kec. Janapria Janapria Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan"
6284,1000121672,JANAPRIA,"JANAPRIA Ds. Janapria, Kec. Janapria Janapria Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan"
6285,1000121555,PRINGGARATA,"PRINGGARATA Ds. Pringgarata, Kec. Pringgarata Pringgarata Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan"
6286,1000121608,BAGU,"BAGU Ds. Bagu, Kec. Pringgarata Pringgarata Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan"
6287,1000121414,WAJAGESENG,WAJAGESENG Ds. Wajageseng Kec. Kopang Kopang Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan
6288,1000121529,KOPANG,KOPANG Kec. Kopang Kopang Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan
6289,1000121543,MUNCAN,"MUNCAN Ds. Muncan, Kec. Kopang Kopang Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan"
6290,1000121438,BATUNYALA,"BATUNYALA Ds. Batunyala, Kec. Praya Tengah Praya Tengah Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan"
6291,1000121490,PENGADANG,"PENGADANG Ds. Pengadang, Kec. Praya Tengah Praya Tengah Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan"
6292,1000121476,DAREK,"DAREK Ds. Darek, Kec. Praya Barat Daya Praya Barat Daya Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan"
6293,1000121517,BATU JANGKIH,BATU JANGKIH Kec. Praya Barat Daya Praya Barat Daya Lombok Tengah Nusa Tenggara Barat Rawat Inap Terpencil
6294,1000121464,TANAK BEAK,TANAK BEAK Ds. Tanak Beak Kec. Batukliang Utara Batukliang Utara Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan
6295,1000121622,TERATAK,TERATAK Jl. Pariwisata Benang Sto Batukliang Utara Lombok Tengah Nusa Tenggara Barat Rawat Inap Perdesaan
6296,1000099788,KERUAK,KERUAK Jl. Tgh. Abdul Hafiz Keruak Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6297,1000099790,SAKRA,SAKRA Jl. Datu Muter Sakra Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6298,1000099726,RARANG,RARANG Jl. Raya Rarang Tengah Terara Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6299,1000099946,TERARA,TERARA Jl. H.L. Kamaluddin Terara Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6300,1000099738,KOTARAJA,KOTARAJA Jl. Tgh. Hulaini Sikur Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6301,1000099960,SIKUR,"SIKUR Jl. Raya Sikur Mataram KM 41, Desa/Kelurahan Sikur Barat Sikur Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan"
6302,1000099673,MASBAGIK,MASBAGIK Jl. Tgh. Mahsun Masbagik Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6303,1000099805,LENDANG NANGKA,LENDANG NANGKA Lendang Nangka Ds. Lendang Nangka Kec. Masbagik Masbagik Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6304,1000099829,MASBAGIK BARU,MASBAGIK BARU   Jl RadenGede Melaya Kusuma Desa/KelurahanMasbagik Utara Baru Masbagik Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6305,1000099984,DASAN LEKONG,DASAN LEKONG Jl. Tgh. Hasbullah Sukamulia Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6306,1000099881,SELONG,SELONG Jl. Lalu Muchdar Selong Lombok Timur Nusa Tenggara Barat Rawat Inap Perkotaan
6307,1000099893,DENGGEN,DENGGEN Jl. Demung Dempit Selong Lombok Timur Nusa Tenggara Barat Rawat Inap Perkotaan
6308,1000099843,LABUHAN LOMBOK,LABUHAN LOMBOK Jl. Raya Kayangan Pringgabaya Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6309,1000099879,BATUYANG,BATUYANG Jl. Darwa Pringgabaya Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6310,1000099661,LENEK,LENEK Jl. Wirangbaya Aikmel Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6311,1000099697,AIKMEL,AIKMEL Jl. Tgh. Jamaluddin Aikmel Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6312,1000099764,AIKMEL UTARA,AIKMEL UTARA Jl. Try Sutrisno Aikmel Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6313,1000099910,KALIJAGA,KALIJAGA Jl. Bapak Isna Aikmel Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6314,1000099740,BELANTING,BELANTING Jl. Ki Hajar Dewantoro Sambelia Lombok Timur Nusa Tenggara Barat Rawat Inap Terpencil
6315,1000099958,SAMBELIA,SAMBELIA Jl. Ki Hajar Dewantoro Sambelia Lombok Timur Nusa Tenggara Barat Rawat Inap Terpencil
6316,1000099752,MONTONG BETOK,MONTONG BETOK Jl. Raden Pulesari Montong Gading Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6317,1000099922,PENGADANGAN,PENGADANGAN Jl. Tgh. Ahmad Nurul Azim Pringgasela Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6318,1000100006,PRINGGASELA,PRINGGASELA Jl. H. Mayor Ahmad Sidik Pringgasela Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6319,1000099685,KERONGKONG,KERONGKONG Jl. Tgh. L. Abdussomad Suralaga Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6320,1000099867,SURALAGA,SURALAGA Jl. H. Abdul Hayyi Nukman Suralaga Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6321,1000099702,KARANG BARU,KARANG BARU Jl. Raya Karang Baru Wanasaba Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6322,1000099776,WANASABA,WANASABA Jl. Tgh. Zainuddin Arsyad Wanasaba Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6323,1000099831,SEMBALUN,SEMBALUN Jl. Pe Luminggih Sembalun Lombok Timur Nusa Tenggara Barat Rawat Inap Terpencil
6324,1000099714,SUELA,SUELA Jl. H.M. Makmun Suwela Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6325,1000099817,LABUHAN HAJI,LABUHAN HAJI Jl. Hos. Cokroaminoto Labuhan Haji Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6326,1000099996,KORLEKO,KORLEKO Jl. H.L. Muslihin Labuhan Haji Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6327,1000099972,LEPAK,LEPAK Jl. Moehid Al-Lepaki Sakra Timur Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6328,1000099934,RENSING,RENSING Jl. Tgh. Ali Batu Sakra Barat Lombok Timur Nusa Tenggara Barat Rawat Inap Perdesaan
6329,1000099855,SUKARAJA,SUKARAJA Jl. Tgh. Muhtar Said Jerowaru Lombok Timur Nusa Tenggara Barat Rawat Inap Terpencil
6330,1000099908,JEROWARU,JEROWARU Jl. Tgh. Mutawalli Yahya Jerowaru Lombok Timur Nusa Tenggara Barat Rawat Inap Terpencil
6331,1000078679,LUNYUK,LUNYUK Jl. Raya Padasuka - Sukamaju Lunyuk Sumbawa Nusa Tenggara Barat Rawat Inap Sangat Terpencil
6332,1000078540,ALAS,ALAS Jl. Pahlawan No. 45 Alas Sumbawa Nusa Tenggara Barat Rawat Inap Perdesaan
6333,1000078722,UTAN,UTAN Jl. Sudirman Utan Sumbawa Nusa Tenggara Barat Rawat Inap Perdesaan
6334,1000078514,BATULANTEH,BATULANTEH Jl. Raya Semongkat Batu Dulang Km 17 Batu Lanteh Sumbawa Nusa Tenggara Barat Rawat Inap Sangat Terpencil
6335,1000078552,SUMBAWA UNIT II,SUMBAWA UNIT II Jl. Cendrawasih No.144 Sumbawa Sumbawa Nusa Tenggara Barat Rawat Inap Perkotaan
6336,1000078758,SUMBAWA UNIT I,SUMBAWA UNIT I Jl. Setia Budi No. 5 Sumbawa Sumbawa Nusa Tenggara Barat Non Rawat Inap Perkotaan
